Date,ITSA4,GOAU4,CMIG3,PETR4,TOTS3,USIM5,LAME4,BBAS3,CIEL3,LIGT3,ABEV3,KLBN11,VVAR3,CVCB3,GOLL4,EMBR3,CSNA3
7/16/19,12.164594,6.977728,13.618053,27.054348,47.539001,9.313284,16.166325,48.91972,6.942534,19.610001,17.636784,16.074142,7.13,49.984207,39.939999,19.26,17.200396
7/17/19,12.202343,6.918428,13.700269,26.908527,47.767361,9.283561,16.755672,48.929173,6.883111,19.780001,17.529598,16.179892,7.31,49.805832,38.299999,19.299999,16.87789
7/18/19,12.466587,6.829476,13.581418,26.743267,47.062424,9.293469,17.187822,49.760723,6.635517,20.200001,17.782944,16.102985,7.38,48.55722,39.099998,19.26,17.210171
7/19/19,12.31559,6.819592,13.252467,26.675219,47.558865,9.293469,16.863684,49.137058,6.615709,20.08,17.627039,15.86264,7.15,48.002281,38.5,19.33,17.17108
7/22/19,12.504333,6.691107,13.188428,26.723824,47.658146,9.105221,16.716347,49.146503,6.932631,19.959999,17.529598,15.631911,7.05,46.733849,38.900002,19.309999,16.965845
7/23/19,12.570395,6.730641,13.206697,26.752989,47.78722,9.016052,16.470852,48.570087,6.685037,19.799999,17.568575,15.439636,6.92,45.970806,38.619999,19.41,16.692204
7/24/19,12.55152,6.61204,13.005633,26.587725,48.224091,8.887252,16.578865,49.448895,7.546663,19.4,17.500364,15.535774,7.32,46.565384,38.950001,19.5,16.037416
7/25/19,12.174031,6.55274,12.859381,26.140547,47.906364,8.619741,16.559256,47.360565,7.437722,19,18.991209,15.314658,7.1,46.575294,38.25,19.299999,15.959231
7/26/19,12.277843,6.621923,12.896015,25.411449,48.253872,8.738634,16.903006,47.247169,7.308973,19.25,19.293276,15.276204,7.34,47.546436,40.68,19.370001,16.076508
7/29/19,12.258966,6.631807,12.84111,25.644756,48.521954,8.768358,17.187822,47.672394,7.229743,19,19.975363,15.381954,7.68,47.169872,41,19.5,15.998325
7/30/19,12.060785,6.740526,12.95996,25.508661,48.015583,8.738634,17.119032,47.190472,7.318876,19.290001,19.819458,15.487706,7.62,49.597733,41.02,19.370001,16.027641
7/31/19,11.768228,6.572506,12.92342,25.353123,48.154591,8.669281,17.826246,46.51012,7.170321,19.35,19.61483,15.42041,7.72,50.410324,40.970001,19.309999,16.154692
8/1/19,11.843729,6.493439,13.133619,25.518383,48.809887,8.421587,18.523502,46.065987,8.269638,19.690001,19.897409,14.958952,8.2,51.331921,43.790001,19.360001,15.861501
8/2/19,11.758793,6.483555,13.124483,25.780861,48.651028,8.421587,18.602146,46.075432,7.913102,19.690001,19.965618,14.987793,8.19,52.332794,42.450001,19.41,15.499903
8/5/19,11.570048,6.295769,12.850245,24.837893,48.243946,8.14417,17.875322,45.215542,7.715026,19.25,19.644064,14.949338,7.92,51.391376,40.75,19.02,14.571473
8/6/19,11.947537,6.335303,13.252467,25.158695,48.621243,8.094631,18.022659,45.829758,7.853679,21.200001,19.955873,14.74745,8.18,51.876949,40.939999,19.459999,14.49329
8/7/19,12.258966,6.226585,12.795436,24.886499,49.236824,7.906384,17.590508,45.782505,7.833872,21.1,20.102034,14.718609,8.44,50.549057,39.5,19.5,14.258738
8/8/19,12.38165,6.513206,13.252467,25.615601,53.118977,8.223433,17.678909,46.113235,7.596182,20.700001,19.653809,15.045473,8.53,51.331921,39.990002,19.6,14.610564
8/9/19,12.325027,6.404487,13.343817,25.547548,55.968536,8.025277,18.847641,45.971497,7.635797,20.379999,19.556366,14.843305,8.53,56.088543,40.560001,19.549999,14.317375
8/12/19,11.890914,6.256235,13.279872,24.935106,54.50901,7.886569,18.317329,44.412342,7.447625,20.34,18.981466,14.755762,8.28,54.393997,37.639999,19.43,14.190328
8/13/19,12.192906,6.493439,13.563148,25.268229,54.373154,8.104539,18.327087,44.93206,7.556567,20.379999,18.884024,15.242109,8.46,54.225536,38.099998,19.5,14.639882
8/14/19,12.032473,6.177168,13.252467,24.415829,54.20417,7.708229,17.54143,43.363453,7.437722,19.700001,18.523495,14.609859,8.11,53.858875,36.400002,18.360001,14.033959
8/15/19,12.079659,6.028915,12.896015,23.73979,53.379128,7.371366,17.315447,43.325653,7.328781,19.379999,18.299381,14.54177,7.69,52.481438,35.709999,18.049999,13.584404
8/16/19,12.128618,6.206818,13.289007,23.426264,52.971584,7.232657,17.659199,43.212257,7.259454,19.26,18.416309,14.493134,7.12,52.669724,34.98,18,13.789636
8/19/19,11.915326,6.067562,13.480935,23.543837,53.031223,6.994871,17.433315,42.361816,7.190128,19.48,18.620935,14.386139,6.73,53.224659,34.900002,17.950001,13.555085
8/20/19,11.731118,6.127244,13.490069,23.534037,53.389069,7.202934,17.551184,42.324013,7.516952,19.49,18.455286,14.259689,7.06,53.512039,35.400002,18,14.043734
8/21/19,11.876546,6.236658,14.056719,24.935106,54.104767,7.361457,17.472637,44.743069,7.873487,20,18.318869,14.288869,7.18,55.38496,35.299999,18.139999,13.730998
8/22/19,11.682643,6.246605,13.736808,24.709759,52.981522,7.44072,16.932474,44.500923,7.546663,20.27,17.997313,14.259689,6.9,54.998486,33.400002,18.15,13.447582
8/23/19,11.517826,6.017828,13.316412,23.788776,53.07098,7.163303,16.352987,42.879234,7.170321,19.9,17.860897,13.948427,6.79,52.11478,33.400002,17.85,13.31076
8/26/19,11.46935,5.858679,13.133619,23.475248,52.057076,7.074133,16.303905,42.678909,7.229743,19.5,17.627039,13.909518,6.48,52.015686,32.389999,17.66,13.222804
8/27/19,11.653558,5.749264,13.215831,23.847563,51.679352,6.935424,16.647657,42.335495,7.150512,19.41,17.704992,13.96788,6.85,51.331921,32.82,17.549999,13.056664
8/28/19,11.82807,5.779104,12.813705,24.092506,52.395046,6.945333,16.922617,41.982536,7.190128,19.379999,17.685503,14.152693,7,51.113911,32.32,17.719999,13.115303
8/29/19,11.886241,6.037722,13.215831,24.984093,52.882118,7.579428,17.688663,43.003246,7.417914,19.629999,18.075266,14.454227,7.31,52.669724,33.759998,18.01,13.887366
8/30/19,11.915326,6.216765,13.490069,24.984093,53.55806,7.827122,18.395876,44.10981,7.675412,20.25,18.240915,14.648767,7.73,52.590443,33.200001,17.950001,14.033959
9/2/19,11.789083,6.127244,13.618053,24.788139,53.69722,7.74786,18.268152,43.546982,7.516952,20.190001,17.909616,14.561224,7.79,53.214752,32.639999,17.709999,14.024187
9/3/19,11.604575,6.097403,13.352951,25.082069,52.285702,7.668598,18.297621,42.736141,7.625893,19.620001,18.046036,14.395866,7.56,52.758907,31.559999,17.879999,13.613724
9/4/19,11.789083,6.057616,13.426126,25.728718,53.25985,7.579428,18.700306,43.747318,7.833872,19.950001,18.318869,14.687674,7.62,51.728306,32,18.049999,13.799409
9/5/19,12.216365,6.117296,13.54488,25.856085,53.567997,7.628967,18.641371,45.273609,7.675412,19.700001,18.211685,14.580677,7.55,51.331921,34.009998,18.4,13.926457
9/6/19,12.575668,6.087456,13.444394,25.983459,53.080921,7.599244,18.415487,47.114689,7.675412,19.58,18.240915,14.590405,7.38,50.370686,34.060001,18.01,13.750544
9/9/19,12.731046,6.346074,13.224967,26.385164,50.595863,8.213524,18.120815,47.696587,7.417914,18.9,18.387077,14.784944,7.01,51.232822,32.700001,18.309999,14.190328
9/10/19,12.604802,6.505223,13.161023,26.551723,51.162457,8.243247,17.54143,46.89529,7.447625,18.84,18.338356,14.677947,6.78,50.390503,32.700001,18.85,14.561699
9/11/19,12.565958,6.385861,13.462665,26.326378,52.961639,8.173893,18.454811,45.779186,7.625893,19.370001,18.426054,14.804398,6.98,52.025593,34.330002,18.639999,14.161008
9/12/19,12.731046,6.51517,13.480935,26.512533,53.080921,8.203616,18.523502,46.012081,7.635797,19.389999,18.874283,14.862759,7.1,51.490475,35.75,19.459999,14.473743
9/13/19,12.779599,6.465436,13.188428,26.336174,52.713131,8.055,18.111059,45.187698,7.569798,19.1,18.611191,14.89194,6.91,50.836437,34.75,19.469999,14.258738
9/16/19,12.740756,6.405754,12.896015,27.4923,53.021278,8.035184,18.346798,44.717995,8.025572,18.719999,18.65991,14.901667,6.95,50.241859,32.049999,19.43,14.053506
9/17/19,12.799023,6.475382,13.179292,27.129787,53.667397,8.243247,18.808416,45.341072,8.144468,18.99,18.932747,14.969755,6.97,49.548183,33.830002,19.299999,14.327148
9/18/19,12.818443,6.435595,13.069674,26.669296,53.876144,8.342325,18.808416,46.031254,8.877668,18.77,18.767097,15.105931,7.03,52.372429,33.639999,19.5,14.004642
9/19/19,12.701912,6.415701,13.115349,26.737881,55.277721,8.173893,19.319113,44.833019,8.421896,19.059999,18.854794,15.125387,7.4,53.462494,34.110001,19.49,13.877593
9/20/19,12.857287,6.35602,13.060539,26.453749,56.212105,8.055,19.348581,45.542374,8.312908,18.799999,18.893768,14.833578,7.4,52.73909,33.209999,19.52,13.96555
9/23/19,12.721334,6.365967,12.97823,26.924036,56.659412,8.055,19.201246,45.321899,8.530884,19,18.913258,14.9503,7.56,50.786888,32.580002,19.120001,14.141463
9/24/19,12.68249,6.226712,12.84111,26.718285,57.106724,7.827122,19.46645,43.941544,8.501161,18.870001,18.854794,14.784944,7.47,50.608517,32.400002,18.459999,13.571655
9/25/19,12.760179,6.256552,12.704086,26.786869,56.281681,7.975739,19.682478,43.653961,8.321012,18.700001,19.098396,14.872486,7.64,50.440052,33.5,18.620001,13.811154
9/26/19,13.032084,6.236658,12.886881,27.139587,57.057022,7.96583,19.662865,43.816921,8.251421,18.950001,19.030188,14.804398,7.86,51.748127,34.23,18.219999,13.611572
9/27/19,13.002951,6.206818,12.886881,27.100395,57.653435,7.926199,19.535141,43.462242,7.883586,19.120001,18.952234,14.726583,7.87,54.245354,32,18.129999,13.352114
9/30/19,12.799023,6.216765,13.097078,26.99262,57.394993,7.737952,19.603928,43.606037,7.953177,19.200001,18.757353,14.969755,7.92,55.345322,32.299999,17.91,13.202426
10/1/19,12.575668,6.196871,13.252467,26.95343,58.10075,7.668598,19.368195,43.088398,7.813996,19.030001,18.815817,14.755762,7.8,55.692162,31.799999,17.84,13.192447
10/2/19,12.284342,5.958147,12.877745,26.179413,57.454632,7.410996,19.073523,41.621765,7.466045,18.85,18.377335,14.532043,7.47,54.483185,31,17.469999,12.743385
10/3/19,12.138679,6.017828,12.740627,26.199007,59.641487,7.410996,18.837883,43.414318,7.774231,19.01,18.1045,14.405594,7.8,54.413818,32.700001,17.950001,13.052738
10/4/19,12.148387,6.107349,12.758896,25.973661,59.14447,7.519982,19.427128,43.711479,7.664874,19.08,18.718374,14.493134,7.89,55.176861,33.060001,17.719999,13.272281
10/7/19,11.827927,5.9482,12.594374,25.640537,58.448654,7.341642,19.211102,41.986023,7.595284,18.9,18.387077,14.31805,7.83,54.037251,32.389999,17.34,12.962927
10/8/19,11.789083,5.818892,12.621777,25.493576,58.349255,7.282196,18.906572,41.228737,7.456103,18.49,18.123987,14.03597,7.72,53.363392,32.099998,17.01,12.404094
10/9/19,11.973593,5.798998,12.612642,25.983459,58.458599,7.232657,19.407515,42.369461,7.605226,18.83,18.192196,14.152693,7.59,53.313847,33.099998,17.1,12.404094
10/10/19,12.0707,6.087456,12.493889,26.199007,57.484451,7.401089,19.338728,42.56118,7.426279,18.620001,17.948593,14.249961,7.53,52.154419,33.099998,17.049999,13.062718
10/11/19,12.332897,6.276445,12.676682,26.708487,57.156425,7.599244,20.222641,43.356796,7.70464,18.51,18.1045,14.872486,7.75,52.669724,34.650002,17.27,13.292238
10/14/19,12.536827,6.266499,12.676682,26.757477,57.057022,7.519982,20.527168,43.136326,7.734465,18.57,18.240915,15.008663,7.78,53.284119,35.599998,17.35,13.212405
10/15/19,12.556249,6.336127,12.704086,27.041609,56.609711,7.628967,20.811985,42.542004,7.535635,18.1,18.406565,15.242109,7.79,53.165203,35.75,17.5,13.591613
10/16/19,12.78931,6.256552,12.649181,27.364931,56.649475,7.559613,20.929855,43.136326,7.605226,17.969999,18.406565,15.504736,7.82,52.521076,35.849998,17.450001,13.182468
10/17/19,12.769889,6.266499,12.722357,27.100395,57.086842,7.559613,20.733438,43.05006,7.555518,18.1,18.289637,15.417194,7.9,51.976048,36,17.639999,13.262301
10/18/19,12.692202,6.117296,12.475524,27.041609,56.50037,7.510074,20.753052,44.152428,7.605226,18.25,18.192196,15.339379,7.84,51.292278,35.439999,17.530001,13.022801
10/21/19,12.87671,6.16703,12.521295,27.20817,55.874134,7.559613,20.713726,44.478352,7.654932,18.280001,18.504005,15.30047,7.81,50.935535,35.18,17.879999,13.362093
10/22/19,13.168038,6.16703,12.521295,27.991983,56.86816,7.490258,20.517315,45.436932,7.843821,18.5,18.289637,15.504736,7.81,52.124687,37.290001,17.950001,13.52176
10/23/19,13.265146,6.147137,12.402446,28.364298,58.051048,7.410996,20.566393,45.628643,7.784172,18.459999,18.201941,15.621459,7.65,52.530983,36.970001,17.870001,13.402009
10/24/19,13.255436,5.997934,12.329366,27.747042,57.653435,7.183118,20.428913,45.341072,7.595284,18.540001,18.698889,15.611732,7.49,52.570621,37,17.99,12.483927
10/25/19,13.39139,6.16703,12.027723,28.658224,57.40493,7.163303,20.095015,45.753265,7.843821,18.23,17.14958,15.407468,7.43,52.838184,36.48,17.73,12.09474
10/28/19,13.507921,6.157084,12.119073,29.001146,57.931763,7.193026,20.104774,46.769367,7.764289,18.610001,17.091116,15.14484,7.36,52.17424,37.5,17.83,12.184552
10/29/19,13.381678,6.127244,12.119073,29.216694,61.629536,7.302011,20.006615,46.644753,7.893528,18.77,17.130091,15.037844,7.35,51.530113,38.259998,17.790001,11.994949
10/30/19,13.546765,6.365967,12.384175,29.471434,62.87207,7.302011,20.281576,47.373272,7.605226,19.49,17.110603,15.203201,7.4,51.03463,38.849998,17.65,11.775407
10/31/19,13.313703,6.256552,12.475524,29.775162,61.90786,7.193026,19.6334,46.155869,7.515753,19.9,16.935209,15.495009,7.42,50.767071,36.599998,17.530001,11.775407
11/1/19,13.362256,6.51517,12.283596,29.81435,62.931709,7.35155,20.026228,45.97374,7.356689,20.24,16.88649,15.709002,7.64,52.570621,36.400002,17.719999,11.905136
11/4/19,13.498209,6.783734,12.274461,29.745768,61.559952,7.519982,19.839668,45.714916,7.475986,20.190001,17.120346,16.224531,7.57,51.916588,35.610001,18.01,12.074782
11/5/19,13.663294,6.833468,12.119073,29.050133,59.542088,7.519982,19.67272,46.002495,7.356689,20.030001,17.256763,16.749784,7.38,51.629208,34.73,18.190001,12.284345
11/6/19,13.556474,6.833468,12.000319,29.108919,61.152405,7.619059,20.124485,45.695744,7.332263,20.299999,17.071627,16.63306,7.45,51.222912,35,18.049999,12.274364
11/7/19,13.537052,7.072192,12.109937,30.274843,60.705093,8.223433,19.967293,45.695744,7.601246,20.26,17.110603,17.620823,7.42,51.351738,35.57,18.290001,12.573739
11/8/19,13.362256,7.012511,11.963778,29.412649,60.983421,7.936108,19.083378,45.053501,7.710831,20.1,16.857256,17.383505,7.25,44.087978,33.970001,18.08,12.274364
11/11/19,13.488499,7.082138,12.009455,29.833948,61.808464,7.827122,19.515528,45.283558,7.989777,20.09,17.091116,17.808699,7.31,43.305115,34.189999,17.799999,12.184552
11/12/19,13.333124,7.092113,11.808391,29.608017,61.540073,7.638875,19.152168,44.785095,7.92004,19.51,16.925467,17.650486,7.09,40.431316,32.860001,17.190001,11.815323
11/13/19,13.109772,7.092113,11.74435,29.489664,61.331329,7.519982,19.211102,44.046986,7.979814,19.719999,16.925467,17.304398,7.02,40.332222,33.02,17.370001,11.25649
11/14/19,13.236013,7.161937,11.771851,28.897898,62.722961,7.519982,19.6334,44.58379,7.860266,19.049999,17.003418,17.363728,7.6,40.292583,34.189999,17.290001,11.416157
11/18/19,13.206882,7.092113,11.515882,28.680916,63.975437,7.460536,19.328873,44.602962,7.621171,19.129999,17.110603,17.521938,7.56,38.825958,34.400002,17.35,11.416157
11/19/19,13.032084,7.102088,11.470208,28.385035,65.128494,7.56952,19.613783,43.893608,7.621171,19.139999,17.217789,17.334064,7.45,38.647583,34.200001,17.4,11.575824
11/21/19,13.119483,7.610805,11.515882,29.44035,66.202049,8.074816,20.036083,44.459179,7.611208,19.65,17.607552,17.40328,7.55,40.877251,33.919998,17.6,12.014907
11/22/19,13.313703,7.740478,11.79012,29.568565,64.850182,8.134262,19.977148,45.169365,7.501623,19.629999,17.72448,17.373617,7.86,41.521381,34.75,18.110001,12.074782
11/25/19,12.99324,7.790352,11.698676,29.321997,65.048981,8.312602,20.232496,45.024433,7.79053,19.799999,17.734224,17.41317,7.93,41.679935,34.650002,18.02,12.324261
11/26/19,12.68249,7.979874,11.598192,28.789408,64.671249,8.401771,20.104774,44.444717,7.551434,19.6,17.568575,17.235182,7.95,41.21418,33.32,17.93,12.843176
11/27/19,12.837866,7.969899,11.570787,28.927486,65.267662,8.322509,20.929855,45.739418,7.431887,19.799999,17.500364,17.680151,8.27,40.470959,33.139999,17.98,12.633615
11/28/19,12.866998,7.880126,11.716947,29.124743,65.078812,8.352233,21.587889,45.99062,7.710831,20.1,17.549088,17.452723,8.59,40.034935,34.439999,17.93,12.583718
11/29/19,12.88642,7.780377,11.927144,28.749958,64.3134,8.431495,21.882559,46.193531,7.770605,20.469999,17.588062,17.343952,8.81,39.777283,34.060001,18,12.533823
12/2/19,12.993402,8.029749,11.863199,28.671053,63.110634,8.599927,22.324467,45.826374,7.740718,20.700001,17.510109,17.788921,9.17,40.490776,33.630001,18.450001,13.252322
12/3/19,12.964225,7.830251,11.716947,28.582287,62.126549,8.520665,22.58967,46.753914,7.800492,20.879999,17.41267,17.868027,9.5,40.094391,34.98,18.5,12.753364
12/4/19,13.275444,7.900075,11.771851,29.252956,63.468483,8.728727,22.707541,47.430248,7.651058,21,17.831663,17.769144,9.45,40.688972,34.450001,18.379999,13.102635
12/5/19,13.217091,7.8901,11.954644,29.637604,63.905857,8.71882,22.628996,47.024452,8.04955,21.049999,17.685503,17.996574,9.32,40.332222,34.349998,18.41,12.952947
12/6/19,13.090657,8.079623,11.899739,29.933489,65.019165,8.916974,24.406919,46.831211,8.039587,21.120001,17.977827,18.184452,10,41.025898,36.060001,18.559999,13.302217
12/9/19,13.30462,7.880126,11.771851,29.79541,64.651375,8.619741,24.802719,46.976135,8.109324,21.58,17.968082,17.877914,10.23,40.827705,36.689999,18.5,13.132571
12/10/19,13.28517,8.039723,11.643867,30.022253,64.462502,8.71882,24.836201,46.299805,8.069475,21.73,17.899874,18.075682,10.2,41.243908,35,18.43,13.302217
12/11/19,13.246268,7.979874,11.881469,29.982803,64.353157,8.84762,24.686283,46.232174,8.218909,21.65,17.977827,18.352551,10.32,41.432194,35.299999,18.57,13.63153
12/12/19,13.226818,8.079623,11.899739,30.544981,66.599655,9.204299,26.175457,47.430965,8.368343,21.93,18.221428,18.540428,10,43.037552,35.700001,18.82,14.070614
12/13/19,13.329904,8.54844,11.908875,29.568565,68.289497,9.164668,26.725149,47.062454,8.746911,22.030001,18.523495,18.629421,10.87,43.235748,36.18,19.030001,14.150447
12/16/19,13.203416,8.458666,12.256191,29.006388,67.593681,9.035868,26.485283,46.422409,8.298608,21.860001,18.591703,18.451433,11.25,42.988007,36.330002,18.959999,13.980801
12/17/19,13.456393,8.408792,12.3385,29.44035,67.494286,9.164668,25.855635,47.469753,8.756874,21.450001,18.426054,18.599756,10.99,42.274509,35.330002,19.16,13.851072
12/18/19,13.592611,8.368894,12.402446,30.120882,67.295471,9.164668,25.685728,49.10865,8.707063,21.65,18.601448,18.579981,11.26,42.680805,35.150002,19.42,13.701384
12/19/19,13.60234,8.678113,12.512159,30.18992,67.593681,9.234022,25.835646,49.612923,8.507816,22.32,18.679399,18.797522,11.24,44.187073,36.439999,19.290001,13.701384
12/20/19,13.47585,8.907535,12.475524,29.844723,68.050941,9.24393,26.125483,49.515949,8.438081,22.290001,18.91,18.530539,11.37,43.196106,35.889999,19.65,13.781218
12/23/19,13.57315,8.997309,12.521295,30.081429,67.265656,9.442085,26.385338,51.009377,8.497854,23.209999,18.959999,18.380444,11.67,43.06728,36.459999,19.73,14.499717
12/26/19,13.806667,9.117006,12.767806,30.485802,66.665245,9.442085,26.635201,51.591236,8.667213,23.76,19.219999,18.500317,11.8,43.529999,36.650002,19.719999,14.46978
12/27/19,13.748287,9.077107,12.767806,30.517742,64.505768,9.343008,26.075512,51.368191,8.507816,23.9,19.16,18.260572,11.5,44.16,36.919998,19.719999,13.930905
12/30/19,13.709369,9.256654,12.861021,30.177769,64.237076,9.42227,25.895611,51.222725,8.338457,23.76,18.67,18.470348,11.17,43.799999,36.799999,19.73,14.080591
1/2/20,13.962344,9.655648,12.945012,30.697731,68.814781,9.610517,26.785116,52.173092,8.559227,23.9,19.200001,18.470348,11.73,44.709999,37.169998,20.200001,14.659383
1/3/20,13.758018,9.675597,12.805092,30.447748,70.277657,9.511439,26.835089,52.085812,8.449366,23.75,18.93,18.91987,11.48,44.200001,35.900002,20.41,14.549613
1/6/20,13.728827,9.625723,12.982298,30.80772,68.675461,9.3331,26.525263,51.397282,8.23963,23.799999,19.02,19.089691,11.48,43.82,34.25,20.379999,14.190363
1/7/20,13.543961,9.695547,13.457892,30.687731,68.96405,9.42227,25.995556,51.009377,7.999932,23.719999,19.059999,19.149626,11.65,44.400002,34.450001,20.5,14.190363
1/8/20,13.339635,9.635698,13.830948,30.497744,68.038559,9.303377,25.80566,50.543892,7.820158,23.469999,18.969999,19.359402,11.6,44.34,35.810001,20.33,14.170404
1/9/20,13.076927,9.645673,13.719089,30.397753,69.163086,9.24393,26.505274,49.515949,7.340761,23.389999,18.82,19.239531,11.66,43.389999,36.650002,20.190001,14.020717
1/10/20,12.98936,9.855145,13.924261,30.267761,68.645599,9.055683,26.455299,48.352238,7.390698,23.440001,18.889999,19.738998,11.7,42.040001,37.240002,20.110001,14.180385
1/13/20,13.164495,10.373836,14.31596,30.327757,69.312355,9.451993,26.99,48.895302,7.42066,23.379999,19.209999,20.218489,12.7,41.599998,38,20.459999,15.038591
1/14/20,13.310444,10.124465,14.465201,29.997782,69.312355,9.491624,27.870001,48.633469,7.480585,22.959999,19.1,20.897766,13.35,42.5,37.990002,20.370001,14.799092
1/15/20,13.096388,10.144415,14.371889,29.547813,69.481529,9.303377,27.5,47.741291,7.260861,23.41,18.76,20.648031,13.55,41.389999,36.970001,20,14.599508
1/16/20,13.125577,10.184315,14.45588,29.517817,69.491478,9.580793,27.85,47.954639,7.290824,23.969999,18.700001,20.618063,13.59,41.07,36.639999,19.65,14.729238
1/17/20,13.232606,10.393786,14.586382,29.847792,72.009216,9.669964,28.33,48.60437,7.220912,24.389999,18.700001,20.717957,13.73,41.639999,37.93,19.549999,14.749195
1/20/20,13.047737,10.822704,14.371889,29.997782,72.526695,9.660055,29.01,48.294052,7.041138,24.51,18.799999,20.84782,14.01,41,37.799999,19.389999,15.06853
1/21/20,12.746113,10.48356,14.194682,29.617809,71.849983,9.461901,29.01,46.897598,6.891327,24.25,18.74,20.83783,14.32,39.330002,36.68,18.93,14.629446
1/22/20,12.930981,10.683057,14.036119,29.287834,73.720879,10.779632,28.52,47.266109,7.151,24.15,19.049999,21.407225,15,39.740002,37.18,19.200001,15.64732
1/23/20,13.183956,10.593283,14.250611,29.647806,74.50705,11.007509,29.059999,49.923248,7.11105,24.4,18.65,21.806799,15.16,40.41,39.049999,18.99,15.457716
1/24/20,12.98936,10.353887,14.399853,29.297832,73.103882,10.720184,28.950001,49.263805,6.991201,24.299999,18.99,21.646969,15,39.540001,37.82,18.549999,14.878925
1/27/20,12.707194,9.57585,14.194682,28.027927,71.909706,9.957288,28.219999,48.778931,6.991201,23.719999,18.549999,20.957703,13.9,37.82,35.299999,18.139999,13.721343
1/28/20,12.755842,9.835195,14.45588,28.797869,74.188606,9.94738,28.469999,49.176533,7.240887,23.9,18.799999,20.83783,14.64,38.41,36.189999,18.200001,13.611572
1/29/20,12.619624,9.645673,14.371889,28.847866,73.143692,9.788857,28.4,47.964329,6.951252,23.969999,18.299999,21.037617,14.45,37.009998,34.939999,18.18,13.332155
1/30/20,12.726653,9.875093,14.166718,28.93786,72.347565,9.679872,27.709999,48.294052,7.081088,23.43,18.34,20.628052,14.65,36.23,35.040001,18.1,13.382051
1/31/20,12.512594,9.506024,13.942904,28.447897,74.288116,9.541162,27.549999,47.072151,7.07,22.9,17.85,20.897766,14,36.5,34.25,18.139999,12.873114
2/3/20,12.502867,9.86512,14.157396,28.177917,78.039841,9.610517,27.299999,47.304893,7.16,22.700001,17.59,20.528158,14.49,36.66,34.349998,18.040001,12.992865
2/4/20,12.532056,10.054642,14.334603,28.62788,77.62188,9.699686,27.799999,46.790924,6.96,22.709999,17.65,20.937723,14.95,37.200001,35.16,18.25,13.222384
2/5/20,12.600165,10.214239,14.894187,28.387901,77.870667,10.175259,27.450001,48.875904,7.04,23.120001,17.25,21.037617,15.14,37,36.189999,18.41,13.272281
2/6/20,12.473677,9.855145,14.623669,29.177841,76.298325,9.94738,26.690001,48.051609,7.37,22.51,16.870001,21.237406,14.85,36.52,35.75,18.65,13.192447
2/7/20,12.444489,9.446177,14.157396,28.92786,75.094185,9.531255,26.200001,48.100098,7.36,21.879999,16.92,20.578106,14.32,35,34.459999,18.389999,12.69349
2/10/20,12.697463,9.396302,13.64442,29.127844,74.168694,9.204299,25.99,47.624916,7.24,21.5,16.73,20.508181,13.79,32.889999,34.16,18.51,12.134656
2/11/20,12.921249,9.80527,14.04544,29.477818,74.845398,9.828487,27.110001,49.768082,7.13,22.27,16.799999,20.82,14.62,34.599998,36.200001,18.940001,12.69349
2/12/20,13.008819,9.984818,14.064082,30.127769,78.019936,9.76904,27.290001,50.059013,7.32,22.209999,16.65,21.940001,14.99,33.740002,36.299999,19.129999,12.952947
2/13/20,12.814222,9.984818,13.78434,29.717802,77.72139,10.254521,27.59,49.283203,7.2,22.09,16.27,21.75,15.01,33.880001,35.400002,19.17,12.962927
2/14/20,12.648814,9.645673,13.821626,29.417824,77.323326,9.808671,27.120001,48.342537,7.29,22.059999,16.41,21.26,14.73,33.099998,36,18.559999,12.633615
2/17/20,12.648814,9.735447,14.054762,29.357828,83.314148,9.64024,27.43,47.615215,7.24,21.629999,16.6,21.08,15.1,33.34,36.389999,18.870001,13.062718
2/18/20,12.83368,9.615748,14.04544,29.747799,82.199577,9.679872,27.299999,48.071011,7.4,22.6,16.18,20.99,14.97,32.509998,35.869999,18.77,13.292238
2/19/20,12.979629,10.114491,13.970867,30.547739,81.851273,9.630333,27.219999,48.18737,7.45,23.49,16.129999,21.219999,15.9,32.599998,36.349998,19.040001,13.501801
2/20/20,12.89206,9.366378,13.616455,29.917788,81.841316,9.372731,26.84,47.692802,7.2,23.290001,16.17,21.08,15.95,32.07,34.799999,19.68,13.192447
2/21/20,12.680229,9.057158,13.952225,29.137844,82.627487,9.085406,28.9,47.731594,7.05,23.549999,16.25,22.02,16.639999,30.879999,33.82,19.540001,13.102635
2/26/20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2/27/20,11.749751,7.850201,12.777127,25.298128,73.283012,8.114447,26.030001,44.804825,6.49,21.799999,14.5,19.9,14.08,26.209999,26.4,17.18,11.296407
2/28/20,11.888333,7.93,13.019584,25.338125,70.665764,8.094631,26.6,45.851807,6.85,21.690001,14.54,19.33,13.81,25.73,25.6,16.959999,11.156699
3/2/20,12.20562,8.22,13.420606,26.528038,73.820396,8.391864,26.65,46.135567,7.08,22.870001,14.72,20.43,14.34,23,26.110001,17.15,12.324261
3/3/20,12.027145,8.17,13.448569,26.048073,72.934708,8.213524,27.09,44.785252,7.2,22.83,14.74,20.75,14.37,22.51,25.120001,16.91,12.144635
3/4/20,12.096552,8.65,14.064082,26.88801,73.641266,8.788174,27.700001,44.834179,7.37,23.610001,15.31,22.09,14.98,22.18,24.809999,17.24,12.294323
